goods_name,shop_name,price,purchase_num,location
螺霸王螺蛳粉280克*10包柳州螺狮粉整箱正宗特产广西螺丝粉礼盒装,淘润食品专营店,115.00,['328人付款'],广西 柳州
好欢螺加辣加臭螺蛳粉400g*6袋柳州螺狮粉非酸辣粉 正宗包邮,广西浩丰食品专营店,89.40,['871人付款'],广西 柳州
【礼盒款】好欢螺螺蛳粉柳州螺丝粉原味款加量400g*10袋整箱粉丝,好欢螺吖咪屋专卖店,134.10,['125人付款'],广西 柳州
好欢螺螺蛳粉400g*5袋装 广西柳州特产螺丝粉螺狮粉包邮,广西浩丰食品专营店,74.50,['1904人付款'],广西 柳州
【加腐竹加酸笋加辣】好欢螺螺蛳粉400g*3袋柳州螺丝粉方便米粉,潮腾食品专营店,44.70,['6000+人付款'],广西 柳州
【新疆专拍】好欢螺螺蛳粉300g*5袋柳州特产螺狮粉酸辣味螺丝粉,好欢螺搜搜袋鼠专卖店,84.50,['373人付款'],广西 柳州
老盐街正宗桂林米粉袋装速食卤菜粉米线柳州螺蛳粉鲜米粉卤水特产,老盐街旗舰店,25.90,['9500+人付款'],广西 桂林
【旗舰店】螺状元柳州螺蛳粉310g*10袋礼盒装特产美食广西螺丝粉,螺状元旗舰店,128.00,['773人付款'],广西 柳州
螺蛳粉柳州正宗螺丝粉300g*5袋装螺狮粉酸辣粉方便面条,香食港旗舰店,79.90,['3372人付款'],广西 柳州
【顺丰包邮】口水哥螺蛳粉柳州特产方便螺丝粉酸辣 300g*3袋 包邮,口水哥旗舰店,32.80,['2.0万+人付款'],广西 柳州
【现货】柳州螺蛳粉300g*4袋装正宗广西特产螺丝粉酸辣粉夜宵速食,糖糖屋零食物语食品专营店,36.90,['212人付款'],江苏 南京
自嗨锅 螺蛳粉酸辣粉方便米粉正宗米线速食柳州正宗,自嗨锅旗舰店,49.90,['83人付款'],上海
华a螺蛳粉广西柳州螺丝粉正宗包邮螺狮粉腐竹螺蛳粉3袋装双倍腐竹,华a旗舰店,39.80,['1.0万+人付款'],广西 柳州
【顺丰发货】壶城人家280gX6螺蛳粉袋装柳州正宗螺狮粉包邮螺丝粉,壶城人家食品旗舰店,88.00,['797人付款'],广西 柳州
好欢螺螺蛳粉螺师粉包邮腐竹 广西特产正宗原味螺狮粉 柳州螺丝粉,泰睿行食品专营店,44.70,['6000+人付款'],广西 柳州
好欢螺小龙虾味螺蛳粉 320g*3袋广西柳州正宗螺丝粉麻辣鲜香米粉,好欢螺孖猴专卖店,44.70,['3687人付款'],广西 柳州
桂甄堂柳州螺蛳粉正宗包邮螺狮粉特产整箱速食方便螺丝袋装300G*5,桂甄堂旗舰店,29.90,['5000+人付款'],广西 柳州
网红食族人麻辣爆毛肚酸辣粉桶装螺蛳粉牛肉面重庆味食族人藤椒粉,米悉食品专营,31.90,['2768人付款'],上海
【顺丰发货】螺阿姨一城一味正宗螺蛳粉柳州特产螺狮粉3袋螺丝粉,螺阿姨旗舰店,44.70,['3226人付款'],广西 柳州
广西柳州螺蛳粉10包装正常发货的正宗特产包邮螺丝粉袋装螺狮粉,而可为食品专营店,52.90,['953人付款'],广西 南宁
椒吱自热小火锅3盒装懒人即食网红螺丝粉自助自煮速食麻辣烫火锅,川蜀老味道食品专营店,29.90,['1605人付款'],四川 绵阳
【正常发货】晓馋猫螺蛳粉正宗柳州螺狮粉330g*3袋方便米线螺丝粉,晓馋猫旗舰店,39.90,['6.0万+人付款'],广西 柳州
正常发货肖叔叔螺蛳粉柳州正宗螺狮粉广西特产螺丝粉330g*3袋速食,肖叔叔旗舰店,34.90,['10万+人付款'],广西 柳州
【现货】正宗柳州螺蛳粉4袋螺狮粉 广西特产螺丝粉米线酸辣粉夜宵,糖糖屋零食物语食品专营店,29.90,['206人付款'],江苏 南京
桂柳粉王螺行江湖400g*10包礼盒柳州特产正宗螺蛳粉酸辣粉米线,桂柳粉王食品旗舰店,113.00,['272人付款'],广西 柳州
好欢螺螺蛳粉300g*5袋柳州螺丝粉广西螺狮粉酸辣螺师新鲜米粉包邮,潮腾食品专营店,64.50,['1929人付款'],广西 柳州
螺满地柳州螺蛳粉5包 广西螺狮粉正宗特产酸辣螺丝粉米线方便速食,螺满地旗舰店,29.90,['1.0万+人付款'],广西 柳州
彩螺螺蛳粉广西柳州特产正宗味道 280g*3袋箱装现货顺丰包邮,彩螺食品旗舰店,34.90,['1.0万+人付款'],广西 柳州
网红食族人螺蛳粉202g*3桶装 冲泡型人即食螺丝粉方便族酸辣米粉,牧丰食品专营店,29.90,['619人付款'],上海
螺霸王柳州酸笋螺蛳粉*3酸辣螺狮粉方便面番茄螺丝粉过桥米线广西,极之鲜食品专营店,38.50,['690人付款'],广东 深圳
正常发货肖叔叔螺蛳粉柳州正宗螺狮粉广西特产螺丝粉330g*5袋速食,肖叔叔旗舰店,59.90,['2250人付款'],广西 柳州
柳全螺蛳粉原味款315g*10袋装广西柳州正宗特产方便酸辣米线包邮,柳全食品旗舰店,139.00,['174人付款'],广西 柳州
柳螺香螺蛳粉袋装自煮柳州广西正宗特产包邮380g*5酸辣米线现货,柳螺香旗舰店,78.80,['1298人付款'],广东 东莞
瑞百年柳州螺蛳粉包邮正宗广西特产螺丝粉原味10包袋装螺狮粉速食,瑞百年旗舰店,89.90,['283人付款'],广西 柳州
【现货秒发】寄杨轩螺蛳粉柳州正宗螺丝粉300g*3加300g*3盒组合狮,寄杨轩旗舰店,77.00,['1431人付款'],广西 柳州
柳州柳全螺蛳粉正宗300g*6袋礼盒装方便螺丝粉广西特产螺狮粉包邮,柳全食品旗舰店,76.80,['392人付款'],广西 柳州
螺霸王螺蛳粉280g*6袋柳州正宗麻辣味番茄味螺丝粉方便面米线米粉,鲜鲜优品食品专营店,69.90,['158人付款'],广东 深圳
螺霸王原味水煮螺蛳粉280G*6包礼盒广西柳州螺狮粉酸辣米粉整箱L,螺霸王林北专卖店,65.50,['1492人付款'],广西 柳州
[顺丰包邮]螺霸王螺蛳粉280g*5袋柳州螺丝粉正宗螺狮粉方便面速食,淘润食品专营店,59.90,['1098人付款'],广西 柳州
河南特产正宗逍遥镇胡辣汤速食汤料85g20袋,逍遥老杨家旗舰店,16.80,['1879人付款'],河南 周口
速食桂林米粉兴安秦渠传统老店正宗卤水肉冲,兴安香村铺子,32.54,['85人付款'],广西 桂林
正宗湖南米粉 干米粉 米线永州中粗拌粉炒粉,shezonme,19.80,['585人付款'],湖南 永州
(预售)多酸笋款水煮390g×3袋螺蛳粉先生马中才旗舰店,马中才旗舰店,43.90,['1619人付款'],广西 南宁
[加臭加辣]好欢螺螺蛳粉400g3袋柳州螺狮粉酸辣粉速食米粉方便面,好欢螺旗舰店,44.70,['10万+人付款'],广西 柳州
好欢螺螺蛳粉300g*6袋柳州特产螺狮粉美食螺丝粉煮水方便面酸辣粉,好欢螺旗舰店,77.40,['2.0万+人付款'],广西 柳州
好欢螺螺蛳粉400g克*3袋 正宗广西柳州螺狮粉特产包邮原味螺丝粉,丝皇食品专营店,44.70,['2091人付款'],广西 柳州
螺霸王螺蛳粉麻辣味315g*3袋 正宗广西柳州螺狮粉包邮特产螺丝粉,丝皇食品专营店,39.90,['939人付款'],广西 柳州
冠莲江西米粉米线粉干1250g*3螺蛳粉炒粉河粉,天猫超市,60.00,['211人付款'],上海
稻花香米线酸辣粉螺蛳粉麻辣烫花甲粉丝红油拌面方便面泡面12桶,天猫超市,69.90,['285人付款'],上海
柳江人家广西柳州螺蛳粉330g*10包非礼盒装螺狮粉速食粉,柳江人家旗舰店,148.00,['85人付款'],广西 柳州
柳全广西柳州正宗螺蛳粉特产袋装方便米线360g水煮酸辣粉米粉现货,天猫超市,18.80,['2219人付款'],上海
柳江人家麻辣味螺蛳粉330g*10袋礼盒装广西柳州特产螺丝粉螺狮粉,柳江人家旗舰店,138.00,['37人付款'],广西 柳州
金紫阳网红重庆酸辣粉109g*6红薯粉非火鸡面螺蛳粉拉面方便面泡面,天猫超市,39.90,['177人付款'],上海
螺霸王螺蛳粉广西柳州水煮原味螺蛳粉280g*5+315g*5麻辣口味组合,螺霸王食品旗舰店,133.50,['98人付款'],广西 柳州
螺霸王螺蛳粉广西柳州水煮原味螺蛳粉280g*2+315g麻辣口味组合,螺霸王食品旗舰店,39.50,['1369人付款'],广西 柳州
金紫阳川香辣鸡面106g*6非火鸡面螺蛳粉拉面方便面泡面红薯粉粉丝,天猫超市,39.90,['9人付款'],上海
柳州柳全螺蛳粉正宗300g*6袋礼盒装方便螺丝粉广西特产螺狮粉包邮,柳全食品旗舰店,76.80,['392人付款'],广西 柳州
好欢螺螺蛳粉小龙虾口味320g*3袋装鲜香麻辣味广西柳州正宗螺蛳粉,好欢螺吖咪屋专卖店,40.23,['1320人付款'],广西 柳州
柳全柳州螺蛳粉360g*3包粉红款广西特产正宗螺丝粉速食米线酸辣粉,柳全食品旗舰店,45.00,['1428人付款'],广西 柳州
好欢螺螺蛳粉广西柳州特产螺狮粉正宗官网正品螺丝粉400gx5袋装,好欢螺吖咪屋专卖店,67.05,['151人付款'],广西 柳州
【正常发货】董阿姨螺蛳粉金典款螺蛳粉螺蛳粉300g*5袋装螺丝粉,董阿姨旗舰店,53.90,['1616人付款'],广西 柳州
(预售)基础款螺丝粉350g×5袋螺蛳粉先生马中才,马中才旗舰店,69.90,['785人付款'],广西 南宁
柳螺宗蛳螺蛳粉懒人自煮速食火锅螺狮粉广西柳州正宗螺丝粉6盒装,柳螺宗蛳旗舰店,89.00,['720人付款'],广西 柳州
【加辣加臭加腐竹】好欢螺螺蛳粉小龙虾味螺蛳粉组合装柳州螺丝粉,广西浩丰食品专营店,42.70,['257人付款'],广西 柳州
佳味螺螺蛳粉广西柳州特产螺丝粉350g*10包正宗包邮水煮袋装米线,佳味螺旗舰店,129.00,['598人付款'],广西 柳州
螺霸王螺蛳粉280g*3袋广西特产正宗柳州水煮螺丝粉方便面米线米粉,鲜鲜优品食品专营店,25.80,['1612人付款'],广东 深圳
鹿源魔芋螺蛳粉低卡低脂原味冲泡型即食螺丝粉柳州正宗螺狮3盒装,鹿源旗舰店,39.90,['961人付款'],浙江 温州
【湖北可发、现货秒发】广西柳州正宗螺蛳粉300g*5袋包邮螺丝粉,巴狗鲜食旗舰店,59.90,['7500+人付款'],广西 柳州
食族人螺蛳粉6桶装正品非油炸粉丝方便速食泡面正宗网红,食族人食品旗舰店,33.00,['2540人付款'],浙江 湖州
广西柳州特产正宗柳江人家腐竹螺蛳粉袋装方便速食麻辣螺丝粉包邮,米悉食品专营,38.70,['5000+人付款'],上海
合味芳螺蛳粉柳州特产螺狮粉酸辣粉330gx10袋速食螺丝粉方便面,中恒食品专营店,79.80,['1092人付款'],广西 柳州
螺状元柳州螺蛳粉280g*3袋特产美食螺狮粉方便面速食广西螺丝粉,螺状元旗舰店,38.50,['4635人付款'],广西 柳州
白家陈记地域特产大礼包勾魂米线云南过桥米线绵阳米粉螺蛳粉组合,白家陈记旗舰店,118.00,['200人付款'],四川 成都
[顺丰包邮]柳全螺蛳粉268g*5包柳州螺狮粉正宗广西特产原味螺丝粉,淘润食品专营店,49.50,['1103人付款'],广西 柳州
【正常发货】晓馋猫螺蛳粉正宗柳州螺狮粉330g*5袋方便速食螺丝粉,晓馋猫旗舰店,66.50,['1886人付款'],广西 柳州
董阿姨广西柳州正宗特产螺蛳粉320g*6袋方便速食螺丝粉酸辣粉米粉,董阿姨旗舰店,39.90,['1152人付款'],广西 柳州
网红食族人麻辣爆肚酸辣螺蛳粉食族人香辣红烧牛肉面红油面皮桶装,东航优选旗舰店,47.90,['467人付款'],上海
好欢螺小龙虾螺蛳粉柳州正宗包邮整箱320g*10包礼盒装螺狮粉特产,千虎食品专营店,149.00,['247人付款'],广西 柳州
【含鹌鹑蛋】螺霸王夜美味螺蛳粉330g柳州原味袋装螺丝粉非280g,高聚食品专营店,37.50,['985人付款'],广西 柳州
广西螺蛳粉320gx5袋柳州特正宗螺丝粉方便面米线螺狮粉速食酸辣粉,旺草味食品专营店,22.80,['8500+人付款'],广东 广州
螺满地广西螺蛳粉柳州正宗包邮螺狮粉螺丝粉包邮305g*5包整箱装,螺满地旗舰店,36.90,['4.0万+人付款'],广西 柳州
8斤装包邮五丰江西米粉螺蛳粉过桥米线桂林米粉纯大米制炒粉汤粉,五丰食品专营店,39.80,['1365人付款'],江西 赣州
(预售)肥肠螺蛳粉水煮型380g×3盒螺蛳粉先生马中才旗舰店,马中才旗舰店,71.50,['299人付款'],广西 南宁
3袋包邮 龙须 龙口红薯圈粉丝 国家地标,姜丽萍6878,9.80,['13人付款'],山东 烟台
好哥们重庆正宗酸辣粉红薯粉袋装包邮整箱,好哥们旗舰店,29.90,['1272人付款'],重庆
低卡0脂肪不添加淀粉魔芋5袋组合装,谷味源,41.00,['11人付款'],上海
48小时发现货忆美食螺蛳粉柳州正宗螺丝粉包邮广西特产螺狮粉5袋,忆美食食品专营店,59.80,['3360人付款'],广西 柳州
好欢螺螺蛳粉广西柳州螺狮粉正宗包邮整箱速食特产300g10包礼盒装,千虎食品专营店,129.00,['374人付款'],广西 柳州
统一那街那巷桂林米粉卤肉拌粉卤水正宗速食螺蛳粉粗米线广西特产,那街那巷旗舰店,47.90,['2.0万+人付款'],江苏 苏州
【新疆专拍】好欢螺加量版螺蛳粉400g加辣加臭加腐竹柳州螺丝粉,好欢螺搜搜袋鼠专卖店,109.40,['404人付款'],广西 柳州
稻花香螺蛳粉冲泡型正宗速食螺丝粉方便面米线螺狮酸辣粉丝12桶装,稻花香食品旗舰店,119.00,['63人付款'],浙江 金华
【礼盒】好欢螺螺蛳粉400g*10袋整箱装柳州原味螺丝粉速食螺蛳粉,好欢螺搜搜袋鼠专卖店,134.10,['109人付款'],广西 柳州
柳螺宗蛳柳州螺蛳粉懒人火锅自煮螺丝粉速食自热螺狮粉9盒装整箱,柳螺宗蛳旗舰店,138.00,['245人付款'],广西 柳州
白家陈记重庆酸辣粉10袋非油炸红薯粗粉丝方便速食红苕粉条螺蛳粉,白家陈记旗舰店,77.60,['138人付款'],四川 成都
【旗舰店】螺状元柳州螺蛳粉300g*5袋螺狮粉方便面速食广西螺丝粉,螺状元旗舰店,63.00,['1029人付款'],广西 柳州
高多螺蛳粉广西柳州特产正宗螺丝粉整箱5包方便速食面酸辣粉米线,高多旗舰店,59.80,['1.0万+人付款'],广西 柳州
满减【三只松鼠_酸辣粉/螺蛳粉】桶装速食方便面泡面正宗粉丝即食,三只松鼠旗舰店,20.50,['2.0万+人付款'],安徽 芜湖
【顺丰发货】柳州正宗包邮螺丝粉壶城人家螺蛳粉280gX3精装螺狮粉,壶城人家食品旗舰店,46.00,['1577人付款'],广西 柳州
白家阿宽勾魂米线四川客家砂锅米粉螺蛳粉过桥米线酸辣粉方便速食,阿宽旗舰店,44.70,['317人付款'],四川 成都
好欢螺螺蛳粉柳州特产螺狮粉美食酸辣粉速食螺丝粉400gx6袋包邮,好欢螺旗舰店,89.40,['2518人付款'],广西 柳州
【新品尝鲜】好欢螺花甲香菇螺蛳粉335gX3袋速食螺狮粉方便面米线,好欢螺旗舰店,50.70,['2927人付款'],广西 柳州
好欢螺螺蛳粉300g10袋礼盒装广西柳州正宗螺丝粉整箱包邮螺狮粉,丝皇食品专营店,129.00,['803人付款'],广西 柳州
好欢螺螺蛳粉300g+400g+320g小龙虾味 广西柳州螺狮粉共3袋组合,丝皇食品专营店,42.70,['1468人付款'],广西 柳州
螺霸王螺蛳粉265*10包礼盒装冲泡型广西柳州螺狮粉米线整箱,螺霸王食品旗舰店,109.00,['328人付款'],广西 柳州
螺霸王水煮螺蛳粉280G*6+315G*5组合酸辣米粉丝方便速食,螺霸王食品旗舰店,139.00,['114人付款'],广西 柳州
金紫阳网红重庆花甲粉红薯粉109g*6非火鸡面螺蛳粉拉面方便面泡面,天猫超市,29.90,['107人付款'],上海
金紫阳酸辣肥肠粉107g*6非火鸡面螺蛳粉拉面方便面泡面红薯粉粉丝,天猫超市,39.90,['26人付款'],上海
金紫阳醇香豚骨面106g*6非火鸡面螺蛳粉拉面方便面泡面红薯粉粉丝,天猫超市,39.90,['22人付款'],上海
柳江人家柳州螺蛳粉350g螺丝粉广西柳州正宗特产速食酸辣螺狮粉,天猫超市,13.80,['2.0万+人付款'],上海
好欢螺螺蛳粉组合装300g+320g+400g原味小龙虾螺蛳粉柳州正宗包邮,好欢螺吖咪屋专卖店,38.43,['1625人付款'],广西 柳州
柳州柳全螺蛳粉3袋组合装广西正宗特产螺狮粉方便酸辣螺丝粉包邮,柳全食品旗舰店,38.90,['2204人付款'],广西 柳州
好欢螺小龙虾螺蛳粉三袋装柳州小龙虾味螺狮粉正宗包邮螺丝粉特产,千虎食品专营店,44.70,['1383人付款'],广西 柳州
正常发货董阿姨金典柳州螺蛳粉广西正宗特产螺狮粉300g*10螺丝粉,董阿姨旗舰店,104.00,['564人付款'],广西 柳州
【送礼礼盒】董阿姨柳州螺蛳粉螺狮粉螺丝粉320g*10袋整箱礼盒装,董阿姨旗舰店,70.80,['385人付款'],广西 柳州
螺状元柳州螺蛳粉450g*3袋特产美食螺狮粉方便面速食广西螺丝粉,螺状元旗舰店,45.00,['2095人付款'],广西 柳州
食战家广西柳州螺蛳粉特产螺丝粉330gx10包装速食方便螺狮粉,食战家食品旗舰店,118.00,['168人付款'],广西 柳州
稻花香螺蛳粉冲泡型正宗方便速食螺丝方便面米线螺狮酸辣粉非袋装,稻花香食品旗舰店,59.90,['475人付款'],广西 柳州
嘻螺会加蛋新品广西柳州网红螺蛳粉特产螺丝粉320*10袋螺狮粉包邮,柳州沪桂食品专营店,94.00,['888人付款'],广西 柳州
好欢螺螺蛳粉5包 柳州特产腐竹螺丝粉方便速食米线酸辣粉包邮,泰睿行食品专营店,64.50,['757人付款'],广西 柳州
加臭好欢螺螺蛳粉官网正品广西柳州螺狮粉正宗包邮袋装400g10包装,千虎食品专营店,149.00,['188人付款'],广西 柳州
螺霸王螺蛳粉自热火锅268g*3盒懒人自助冷水加热正宗柳州方便速食,淘润食品专营店,49.90,['554人付款'],广西 柳州
10袋装东北大妈骨汤米线正宗云南方便装速食泡面粉丝酸辣粉螺蛳粉,东北大妈旗舰店,45.90,['494人付款'],辽宁 沈阳
螺丝粉壶城人家袋装螺蛳粉330gX5包广西柳州正宗包邮螺狮粉米线,壶城人家食品旗舰店,79.00,['1060人付款'],广西 柳州
食族人酸辣粉 网红麻辣爆肚花甲粉人螺蛳粉族食牛肉面桶装速食,研盛食品专营店,26.90,['1910人付款'],上海
好欢螺螺蛳粉300g*6袋装柳州特产螺丝粉广西速食方便酸辣粉螺狮粉,好欢螺吖咪屋专卖店,69.66,['203人付款'],广西 柳州
百寿元螺蛳粉柳州正宗350g*5包螺丝粉广西特产螺狮粉袋装现货速发,百寿元旗舰店,59.90,['888人付款'],广西 桂林
店家首推！爱民螺蛳粉10袋礼盒装,何氏爱民旗舰店,118.00,['224人付款'],广西 柳州
合味芳冲泡型螺蛳粉6桶装柳州螺丝粉方便速,中恒食品专营店,39.80,['1105人付款'],广西 柳州
董阿姨金典柳州螺蛳粉290g10礼盒装,银轩食品专营店,123.00,['39人付款'],广西 柳州
广西桂平特产干米粉切粉粉丝细米粉罗秀米粉,mwf294299883,12.80,['49人付款'],广西 贵港
店家首推！爱民螺蛳粉10袋礼盒装,何氏爱民旗舰店,118.00,['224人付款'],广西 柳州
5袋装螺蛳粉 广西特产正宗柳州螺狮粉方便速食柳州螺丝酸辣粉米粉,东北大妈旗舰店,35.90,['655人付款'],辽宁 沈阳
